,time,value_air,value_socket,value_light,total
508,2015-08-09 07:00:00,0.8125,0.2421875,0.046875,1.1015625
509,2015-08-09 07:15:00,0.875,0.23828125,0.0390625,1.15234375
510,2015-08-09 07:30:00,0.8125,0.1875,0.0546875,1.0546875
511,2015-08-09 07:45:00,0.90625,0.26953125,0.0546875,1.23046875
512,2015-08-09 08:00:00,0.8125,0.18359375,0.0625,1.05859375
513,2015-08-09 08:15:00,0.8125,0.26953125,0.0703125,1.15234375
514,2015-08-09 08:30:00,0.90625,0.15234375,0.1015625,1.16015625
515,2015-08-09 08:45:00,0.84375,0.296875,0.0859375,1.2265625
516,2015-08-09 09:00:00,0.875,0.15625,0.0859375,1.1171875
517,2015-08-09 09:15:00,0.90625,0.28125,0.09375,1.28125
518,2015-08-09 09:30:00,0.78125,0.15625,0.078125,1.015625
519,2015-08-09 09:45:00,0.84375,0.2421875,0.140625,1.2265625
520,2015-08-09 10:00:00,0.875,0.125,0.078125,1.078125
521,2015-08-09 10:15:00,0.84375,0.30859375,0.0859375,1.23828125
522,2015-08-09 10:30:00,0.84375,0.20703125,0.1015625,1.15234375
523,2015-08-09 10:45:00,0.9375,0.2265625,0.109375,1.2734375
524,2015-08-09 11:00:00,0.75,0.203125,0.078125,1.03125
525,2015-08-09 11:15:00,0.9375,0.25,0.0703125,1.2578125
526,2015-08-09 11:30:00,0.9375,0.20703125,0.0703125,1.21484375
527,2015-08-09 11:45:00,0.8125,0.234375,0.078125,1.125
528,2015-08-09 12:00:00,0.9375,0.21484375,0.0703125,1.22265625
529,2015-08-09 12:15:00,0.9375,0.1953125,0.078125,1.2109375
530,2015-08-09 12:30:00,0.8125,0.234375,0.0390625,1.0859375
531,2015-08-09 12:45:00,0.875,0.2265625,0.046875,1.1484375
532,2015-08-09 13:00:00,1.0,0.1953125,0.0625,1.2578125
533,2015-08-09 13:15:00,0.875,0.21875,0.0859375,1.1796875
534,2015-08-09 13:30:00,0.875,0.2109375,0.0859375,1.171875
535,2015-08-09 13:45:00,0.875,0.265625,0.09375,1.234375
536,2015-08-09 14:00:00,0.9375,0.171875,0.09375,1.203125
537,2015-08-09 14:15:00,0.875,0.2578125,0.09375,1.2265625
538,2015-08-09 14:30:00,0.8125,0.17578125,0.09375,1.08203125
539,2015-08-09 14:45:00,1.0,0.23828125,0.0859375,1.32421875
540,2015-08-09 15:00:00,0.875,0.234375,0.0859375,1.1953125
541,2015-08-09 15:15:00,0.8125,0.21875,0.09375,1.125
542,2015-08-09 15:30:00,0.96875,0.171875,0.09375,1.234375
543,2015-08-09 15:45:00,0.84375,0.2578125,0.09375,1.1953125
544,2015-08-09 16:00:00,0.84375,0.1796875,0.0859375,1.109375
545,2015-08-09 16:15:00,0.90625,0.25,0.09375,1.25
546,2015-08-09 16:30:00,0.9375,0.1796875,0.0859375,1.203125
547,2015-08-09 16:45:00,0.8125,0.23828125,0.1328125,1.18359375
548,2015-08-09 17:00:00,0.9375,0.20703125,0.1328125,1.27734375
549,2015-08-09 17:15:00,0.90625,0.21484375,0.1171875,1.23828125
550,2015-08-09 17:30:00,0.90625,0.2109375,0.1015625,1.21875
551,2015-08-09 17:45:00,0.84375,0.18359375,0.0859375,1.11328125
552,2015-08-09 18:00:00,0.90625,0.18359375,0.0859375,1.17578125
553,2015-08-09 18:15:00,0.9375,0.27734375,0.09375,1.30859375
554,2015-08-09 18:30:00,0.8125,0.2109375,0.078125,1.1015625
555,2015-08-09 18:45:00,0.9375,0.203125,0.1171875,1.2578125
556,2015-08-09 19:00:00,0.90625,0.20703125,0.1328125,1.24609375
557,2015-08-09 19:15:00,0.8125,0.23828125,0.0859375,1.13671875
558,2015-08-09 19:30:00,0.90625,0.20703125,0.1015625,1.21484375
559,2015-08-09 19:45:00,0.9375,0.21484375,0.0625,1.21484375
560,2015-08-09 20:00:00,0.875,0.19921875,0.0625,1.13671875
561,2015-08-09 20:15:00,0.8125,0.24609375,0.0625,1.12109375
562,2015-08-09 20:30:00,0.9375,0.1796875,0.0546875,1.171875
563,2015-08-09 20:45:00,0.75,0.23828125,0.0703125,1.05859375
564,2015-08-09 21:00:00,0.9375,0.1796875,0.0625,1.1796875
565,2015-08-09 21:15:00,0.875,0.2265625,0.0625,1.1640625
566,2015-08-09 21:30:00,0.75,0.20703125,0.0625,1.01953125
567,2015-08-09 21:45:00,1.0,0.234375,0.0625,1.296875
568,2015-08-09 22:00:00,0.8125,0.1953125,0.0625,1.0703125
569,2015-08-09 22:15:00,0.8125,0.21484375,0.0625,1.08984375
570,2015-08-09 22:30:00,0.90625,0.21484375,0.0625,1.18359375
571,2015-08-09 22:45:00,0.78125,0.2109375,0.0625,1.0546875
572,2015-08-09 23:00:00,0.9375,0.265625,0.09375,1.296875
573,2015-08-09 23:15:00,0.84375,0.18359375,0.0625,1.08984375
574,2015-08-09 23:30:00,0.84375,0.24609375,0.0546875,1.14453125
575,2015-08-09 23:45:00,0.90625,0.17578125,0.0546875,1.13671875
576,2015-08-10 00:00:00,0.78125,0.25390625,0.0625,1.09765625
577,2015-08-10 00:15:00,0.875,0.171875,0.0625,1.109375
578,2015-08-10 00:30:00,0.90625,0.2109375,0.046875,1.1640625
579,2015-08-10 00:45:00,0.78125,0.15625,0.0625,1.0
580,2015-08-10 01:00:00,0.90625,0.14453125,0.0625,1.11328125
581,2015-08-10 01:15:00,0.84375,0.1328125,0.0546875,1.03125
582,2015-08-10 01:30:00,0.8125,0.09765625,0.0546875,0.96484375
583,2015-08-10 01:45:00,0.90625,0.1484375,0.0625,1.1171875
584,2015-08-10 02:00:00,0.8125,0.1328125,0.0546875,1.0
585,2015-08-10 02:15:00,0.8125,0.109375,0.0546875,0.9765625
586,2015-08-10 02:30:00,0.90625,0.1796875,0.0625,1.1484375
587,2015-08-10 02:45:00,0.8125,0.12890625,0.0546875,0.99609375
588,2015-08-10 03:00:00,0.90625,0.12890625,0.0546875,1.08984375
589,2015-08-10 03:15:00,0.84375,0.12890625,0.0625,1.03515625
590,2015-08-10 03:30:00,0.78125,0.1328125,0.0546875,0.96875
591,2015-08-10 03:45:00,0.96875,0.09765625,0.0546875,1.12109375
592,2015-08-10 04:00:00,0.78125,0.1328125,0.0625,0.9765625
593,2015-08-10 04:15:00,0.84375,0.1484375,0.0625,1.0546875
594,2015-08-10 04:30:00,0.875,0.11328125,0.0625,1.05078125
595,2015-08-10 04:45:00,0.78125,0.11328125,0.0546875,0.94921875
596,2015-08-10 05:00:00,0.90625,0.125,0.0546875,1.0859375
597,2015-08-10 05:15:00,0.78125,0.1484375,0.0625,0.9921875
598,2015-08-10 05:30:00,0.875,0.1171875,0.046875,1.0390625
599,2015-08-10 05:45:00,0.875,0.25,0.046875,1.171875
600,2015-08-10 06:00:00,0.78125,0.3125,0.046875,1.140625
601,2015-08-10 06:15:00,0.90625,0.234375,0.046875,1.1875
602,2015-08-10 06:30:00,0.8125,0.2578125,0.0625,1.1328125
603,2015-08-10 06:45:00,1.40625,0.34765625,0.171875,1.92578125
604,2015-08-10 07:00:00,0.9375,0.36328125,0.140625,1.44140625
605,2015-08-10 07:15:00,0.78125,0.4453125,0.1875,1.4140625
606,2015-08-10 07:30:00,0.875,0.30859375,0.1875,1.37109375
607,2015-08-10 07:45:00,0.875,0.359375,0.2421875,1.4765625
608,2015-08-10 08:00:00,0.78125,0.19140625,0.2109375,1.18359375
609,2015-08-10 08:15:00,0.875,0.3359375,0.234375,1.4453125
610,2015-08-10 08:30:00,0.75,0.26171875,0.40625,1.41796875
611,2015-08-10 08:45:00,1.28125,0.4765625,0.4375,2.1953125
612,2015-08-10 09:00:00,6.75,0.7109375,0.8984375,8.359375
613,2015-08-10 09:15:00,8.84375,1.02734375,1.125,10.99609375
614,2015-08-10 09:30:00,9.4375,1.1796875,1.203125,11.8203125
615,2015-08-10 09:45:00,10.125,1.03125,1.1953125,12.3515625
616,2015-08-10 10:00:00,9.53125,0.8984375,1.203125,11.6328125
617,2015-08-10 10:15:00,8.90625,0.9609375,1.203125,11.0703125
618,2015-08-10 10:30:00,8.96875,0.8515625,1.25,11.0703125
619,2015-08-10 10:45:00,9.625,0.90625,1.625,12.15625
620,2015-08-10 11:00:00,11.0625,0.8984375,4.765625,16.7265625
621,2015-08-10 11:15:00,12.09375,0.8125,4.8828125,17.7890625
622,2015-08-10 11:30:00,11.65625,1.0078125,4.9296875,17.59375
623,2015-08-10 11:45:00,11.625,0.87109375,5.0390625,17.53515625
624,2015-08-10 12:00:00,13.46875,0.765625,5.0546875,19.2890625
625,2015-08-10 12:15:00,13.8125,0.82421875,3.78125,18.41796875
626,2015-08-10 12:30:00,13.1875,0.734375,3.6015625,17.5234375
627,2015-08-10 12:45:00,12.625,0.77734375,0.7890625,14.19140625
628,2015-08-10 13:00:00,10.375,0.6953125,1.34375,12.4140625
629,2015-08-10 13:15:00,10.625,0.81640625,1.671875,13.11328125
630,2015-08-10 13:30:00,10.625,0.9453125,1.703125,13.2734375
631,2015-08-10 13:45:00,11.125,0.79296875,1.65625,13.57421875
632,2015-08-10 14:00:00,10.8125,0.77734375,1.640625,13.23046875
633,2015-08-10 14:15:00,11.75,0.67578125,1.703125,14.12890625
634,2015-08-10 14:30:00,11.1875,0.78515625,1.765625,13.73828125
635,2015-08-10 14:45:00,10.9375,0.76171875,1.7578125,13.45703125
636,2015-08-10 15:00:00,9.3125,0.8125,1.6484375,11.7734375
637,2015-08-10 15:15:00,8.625,0.87890625,1.515625,11.01953125
638,2015-08-10 15:30:00,8.0,0.875,1.5390625,10.4140625
639,2015-08-10 15:45:00,8.5625,0.8828125,1.625,11.0703125
640,2015-08-10 16:00:00,9.34375,0.99609375,1.6171875,11.95703125
641,2015-08-10 16:15:00,8.96875,0.9609375,1.59375,11.5234375
642,2015-08-10 16:30:00,8.9375,0.94921875,1.5859375,11.47265625
643,2015-08-10 16:45:00,9.125,0.9140625,1.6015625,11.640625
644,2015-08-10 17:00:00,9.875,0.9296875,1.6953125,12.5
645,2015-08-10 17:15:00,9.125,0.9296875,1.6640625,11.71875
646,2015-08-10 17:30:00,11.75,0.74609375,1.5625,14.05859375
647,2015-08-10 17:45:00,9.9375,0.46875,1.4375,11.84375
648,2015-08-10 18:00:00,7.9375,0.5234375,1.3984375,9.859375
649,2015-08-10 18:15:00,6.9375,0.421875,3.0234375,10.3828125
650,2015-08-10 18:30:00,5.0625,0.48828125,3.953125,9.50390625
651,2015-08-10 18:45:00,3.21875,0.3125,1.21875,4.75
652,2015-08-10 19:00:00,2.78125,0.36328125,1.1953125,4.33984375
653,2015-08-10 19:15:00,1.875,0.34375,1.0546875,3.2734375
654,2015-08-10 19:30:00,2.5,0.265625,0.828125,3.59375
655,2015-08-10 19:45:00,1.34375,0.3046875,0.671875,2.3203125
656,2015-08-10 20:00:00,0.96875,0.31640625,0.703125,1.98828125
657,2015-08-10 20:15:00,0.8125,0.390625,0.65625,1.859375
658,2015-08-10 20:30:00,0.9375,0.30078125,0.6640625,1.90234375
659,2015-08-10 20:45:00,0.8125,0.28515625,0.359375,1.45703125
660,2015-08-10 21:00:00,0.8125,0.34375,0.25,1.40625
661,2015-08-10 21:15:00,0.875,0.26171875,0.25,1.38671875
662,2015-08-10 21:30:00,0.8125,0.3125,0.3125,1.4375
663,2015-08-10 21:45:00,0.8125,0.28515625,0.3046875,1.40234375
664,2015-08-10 22:00:00,0.875,0.3046875,0.3125,1.4921875
665,2015-08-10 22:15:00,0.78125,0.2578125,0.3046875,1.34375
666,2015-08-10 22:30:00,1.59375,0.25390625,0.3203125,2.16796875
667,2015-08-10 22:45:00,1.75,0.21875,0.296875,2.265625
668,2015-08-10 23:00:00,1.78125,0.20703125,0.296875,2.28515625
669,2015-08-10 23:15:00,1.71875,0.2265625,0.28125,2.2265625
670,2015-08-10 23:30:00,2.9375,0.27734375,0.3125,3.52734375
671,2015-08-10 23:45:00,4.875,0.22265625,0.5390625,5.63671875
